productType,variantId,sku,prices,tax,categories,images,name.en,name.jp,description.en,description.jp,slug.en,slug.jp,metaTitle.en,metaTitle.jp,metaDescription.en,metaDescription.jp,metaKeywords.en,metaKeywords.jp,name.de,description.de,slug.de,metaTitle.de,metaDescription.de,metaKeywords.de,name.it,description.it,slug.it,metaTitle.it,metaDescription.it,metaKeywords.it,creationDate,articleNumberManufacturer,articleNumberMax,matrixId,baseId,designer,madeInItaly,completeTheLook,commonSize,size,color,colorFreeDefinition.en,colorFreeDefinition.jp,details.en,details.jp,colorFreeDefinition.de,details.de,colorFreeDefinition.it,details.it,style,gender,season,isOnStock,isLook,lookProducts,seasonNew
,8,M0E20000000EV2E,EUR 16500;EUR 10820 b2b;USD 16500;USD 10820 b2b;DE-EUR 13200;IT-EUR 13200;GB-EUR 13200;DE-EUR 13068#sunrise-store-berlin;EUR 17490#sunrise-store-vienna;DE-EUR 11880#sunrise-store-munich;DE-EUR 14388#sunrise-store-cologne;DE-EUR 12276#sunrise-store-hamburg;US-USD 13068#sunrise-store-boston-2;USD 17490#sunrise-store-chicago;US-USD 11880#sunrise-store-boston-1;US-USD 14388#sunrise-store-sanfrancisco;US-USD 12276#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/083810_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,M5618E6283506 101,83810,M0E20000000EV2E,83810,danielealessandrini,yes,,xxxl,XXXL,black,black,黒,,,schwarz,,,,sporty,men,A15,,,,
main,1,M0E20000000EE54,EUR 18500;EUR 12131 b2b;USD 18500;USD 12131 b2b;DE-EUR 14800;IT-EUR 14800;GB-EUR 14800;DE-EUR 16132#sunrise-store-berlin;EUR 20165#sunrise-store-vienna;DE-EUR 16280#sunrise-store-munich;DE-EUR 13468#sunrise-store-cologne;DE-EUR 13616#sunrise-store-hamburg;US-USD 16132#sunrise-store-boston-2;USD 20165#sunrise-store-chicago;US-USD 16280#sunrise-store-boston-1;US-USD 13468#sunrise-store-sanfrancisco;US-USD 13616#sunrise-store-newyork,standard,New>Women>Clothing>Jeans;Women>Clothing>Jeans,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/081338_1_large.jpg,Jeans Cycle dark blue,ジーンズサイクルダークブルー,,,cycle-jeans-T225B0440880-darkblue,cycle-jeans-T225B0440880-darkblue,,,,,,,Jeans Cycle dunkelblau,,cycle-jeans-T225B0440880-dunkelblau,,,,,,,,,,,WPT492 T225 B044 0880 001,81338,M0E20000000EE54,81338,cycle,yes,,xxs,24,blue,dark blue,濃紺,,,dunkelblau,,,,sporty,women,s15,,,,
,2,M0E20000000EE55,EUR 18500;EUR 12131 b2b;USD 18500;USD 12131 b2b;DE-EUR 14800;IT-EUR 14800;GB-EUR 14800;DE-EUR 16280#sunrise-store-berlin;EUR 17390#sunrise-store-vienna;DE-EUR 14948#sunrise-store-munich;DE-EUR 14356#sunrise-store-cologne;DE-EUR 15392#sunrise-store-hamburg;US-USD 16280#sunrise-store-boston-2;USD 17390#sunrise-store-chicago;US-USD 14948#sunrise-store-boston-1;US-USD 14356#sunrise-store-sanfrancisco;US-USD 15392#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/081338_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,WPT492 T225 B044 0880 001,81338,M0E20000000EE55,81338,cycle,yes,,xxs,25,blue,dark blue,濃紺,,,dunkelblau,,,,sporty,women,s15,TRUE,,,
,3,M0E20000000EE56,EUR 18500;EUR 12131 b2b;USD 18500;USD 12131 b2b;DE-EUR 14800;IT-EUR 14800;GB-EUR 14800;DE-EUR 14208#sunrise-store-berlin;EUR 19610#sunrise-store-vienna;DE-EUR 15984#sunrise-store-munich;DE-EUR 16132#sunrise-store-cologne;DE-EUR 16280#sunrise-store-hamburg;US-USD 14208#sunrise-store-boston-2;USD 19610#sunrise-store-chicago;US-USD 15984#sunrise-store-boston-1;US-USD 16132#sunrise-store-sanfrancisco;US-USD 16280#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/081338_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,WPT492 T225 B044 0880 001,81338,M0E20000000EE56,81338,cycle,yes,,xs,26,blue,dark blue,濃紺,,,dunkelblau,,,,sporty,women,s15,TRUE,,,
,4,M0E20000000EE57,EUR 18500;EUR 12131 b2b;USD 18500;USD 12131 b2b;DE-EUR 14800;IT-EUR 14800;GB-EUR 14800;DE-EUR 15836#sunrise-store-berlin;EUR 17020#sunrise-store-vienna;DE-EUR 16132#sunrise-store-munich;DE-EUR 14060#sunrise-store-cologne;DE-EUR 13468#sunrise-store-hamburg;US-USD 15836#sunrise-store-boston-2;USD 17020#sunrise-store-chicago;US-USD 16132#sunrise-store-boston-1;US-USD 14060#sunrise-store-sanfrancisco;US-USD 13468#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/081338_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,WPT492 T225 B044 0880 001,81338,M0E20000000EE57,81338,cycle,yes,,xs,27,blue,dark blue,濃紺,,,dunkelblau,,,,sporty,women,s15,TRUE,,,
,5,M0E20000000EE58,EUR 18500;EUR 12131 b2b;USD 18500;USD 12131 b2b;DE-EUR 14800;IT-EUR 14800;GB-EUR 14800;DE-EUR 13764#sunrise-store-berlin;EUR 17205#sunrise-store-vienna;DE-EUR 14060#sunrise-store-munich;DE-EUR 14208#sunrise-store-cologne;DE-EUR 14356#sunrise-store-hamburg;US-USD 13764#sunrise-store-boston-2;USD 17205#sunrise-store-chicago;US-USD 14060#sunrise-store-boston-1;US-USD 14208#sunrise-store-sanfrancisco;US-USD 14356#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/081338_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,WPT492 T225 B044 0880 001,81338,M0E20000000EE58,81338,cycle,yes,,s,28,blue,dark blue,濃紺,,,dunkelblau,,,,sporty,women,s15,,,,
,6,M0E20000000EE59,EUR 18500;EUR 12131 b2b;USD 18500;USD 12131 b2b;DE-EUR 14800;IT-EUR 14800;GB-EUR 14800;DE-EUR 13912#sunrise-store-berlin;EUR 18315#sunrise-store-vienna;DE-EUR 15836#sunrise-store-munich;DE-EUR 15096#sunrise-store-cologne;DE-EUR 16132#sunrise-store-hamburg;US-USD 13912#sunrise-store-boston-2;USD 18315#sunrise-store-chicago;US-USD 15836#sunrise-store-boston-1;US-USD 15096#sunrise-store-sanfrancisco;US-USD 16132#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/081338_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,WPT492 T225 B044 0880 001,81338,M0E20000000EE59,81338,cycle,yes,,s,29,blue,dark blue,濃紺,,,dunkelblau,,,,sporty,women,s15,,,,
,7,M0E20000000EE5A,EUR 18500;EUR 12131 b2b;USD 18500;USD 12131 b2b;DE-EUR 14800;IT-EUR 14800;GB-EUR 14800;DE-EUR 15540#sunrise-store-berlin;EUR 20350#sunrise-store-vienna;DE-EUR 14208#sunrise-store-munich;DE-EUR 13616#sunrise-store-cologne;DE-EUR 14504#sunrise-store-hamburg;US-USD 15540#sunrise-store-boston-2;USD 20350#sunrise-store-chicago;US-USD 14208#sunrise-store-boston-1;US-USD 13616#sunrise-store-sanfrancisco;US-USD 14504#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/081338_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,WPT492 T225 B044 0880 001,81338,M0E20000000EE5A,81338,cycle,yes,,m,30,blue,dark blue,濃紺,,,dunkelblau,,,,sporty,women,s15,TRUE,,,
,8,M0E20000000EE5B,EUR 18500;EUR 12131 b2b;USD 18500;USD 12131 b2b;DE-EUR 14800;IT-EUR 14800;GB-EUR 14800;DE-EUR 13468#sunrise-store-berlin;EUR 18500#sunrise-store-vienna;DE-EUR 15244#sunrise-store-munich;DE-EUR 15392#sunrise-store-cologne;DE-EUR 15540#sunrise-store-hamburg;US-USD 13468#sunrise-store-boston-2;USD 18500#sunrise-store-chicago;US-USD 15244#sunrise-store-boston-1;US-USD 15392#sunrise-store-sanfrancisco;US-USD 15540#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/081338_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,WPT492 T225 B044 0880 001,81338,M0E20000000EE5B,81338,cycle,yes,,m,31,blue,dark blue,濃紺,,,dunkelblau,,,,sporty,women,s15,TRUE,,,
,9,M0E20000000EE5C,EUR 18500;EUR 12131 b2b;USD 18500;USD 12131 b2b;DE-EUR 14800;IT-EUR 14800;GB-EUR 14800;DE-EUR 15096#sunrise-store-berlin;EUR 19795#sunrise-store-vienna;DE-EUR 15392#sunrise-store-munich;DE-EUR 13320#sunrise-store-cologne;DE-EUR 15688#sunrise-store-hamburg;US-USD 15096#sunrise-store-boston-2;USD 19795#sunrise-store-chicago;US-USD 15392#sunrise-store-boston-1;US-USD 13320#sunrise-store-sanfrancisco;US-USD 15688#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/081338_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,WPT492 T225 B044 0880 001,81338,M0E20000000EE5C,81338,cycle,yes,,l,32,blue,dark blue,濃紺,,,dunkelblau,,,,sporty,women,s15,TRUE,,,
,10,M0E20000000EE5D,EUR 18500;EUR 12131 b2b;USD 18500;USD 12131 b2b;DE-EUR 14800;IT-EUR 14800;GB-EUR 14800;DE-EUR 16132#sunrise-store-berlin;EUR 19980#sunrise-store-vienna;DE-EUR 13320#sunrise-store-munich;DE-EUR 13468#sunrise-store-cologne;DE-EUR 13616#sunrise-store-hamburg;US-USD 16132#sunrise-store-boston-2;USD 19980#sunrise-store-chicago;US-USD 13320#sunrise-store-boston-1;US-USD 13468#sunrise-store-sanfrancisco;US-USD 13616#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/081338_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,WPT492 T225 B044 0880 001,81338,M0E20000000EE5D,81338,cycle,yes,,xl,33,blue,dark blue,濃紺,,,dunkelblau,,,,sporty,women,s15,,,,
,11,M0E20000000EE5E,EUR 18500;EUR 12131 b2b;USD 18500;USD 12131 b2b;DE-EUR 14800;IT-EUR 14800;GB-EUR 14800;DE-EUR 16280#sunrise-store-berlin;EUR 17390#sunrise-store-vienna;DE-EUR 14948#sunrise-store-munich;DE-EUR 14356#sunrise-store-cologne;DE-EUR 15244#sunrise-store-hamburg;US-USD 16280#sunrise-store-boston-2;USD 17390#sunrise-store-chicago;US-USD 14948#sunrise-store-boston-1;US-USD 14356#sunrise-store-sanfrancisco;US-USD 15244#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/081338_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,WPT492 T225 B044 0880 001,81338,M0E20000000EE5E,81338,cycle,yes,,xxl,34,blue,dark blue,濃紺,,,dunkelblau,,,,sporty,women,s15,,,,
,12,M0E20000000EE5F,EUR 18500;EUR 12131 b2b;USD 18500;USD 12131 b2b;DE-EUR 14800;IT-EUR 14800;GB-EUR 14800;DE-EUR 14208#sunrise-store-berlin;EUR 19425#sunrise-store-vienna;DE-EUR 15984#sunrise-store-munich;DE-EUR 16132#sunrise-store-cologne;DE-EUR 16280#sunrise-store-hamburg;US-USD 14208#sunrise-store-boston-2;USD 19425#sunrise-store-chicago;US-USD 15984#sunrise-store-boston-1;US-USD 16132#sunrise-store-sanfrancisco;US-USD 16280#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/081338_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,WPT492 T225 B044 0880 001,81338,M0E20000000EE5F,81338,cycle,yes,,xxxl,35,blue,dark blue,濃紺,,,dunkelblau,,,,sporty,women,s15,,,,
,13,M0E20000000EE5G,EUR 18500;EUR 12131 b2b;USD 18500;USD 12131 b2b;DE-EUR 14800;IT-EUR 14800;GB-EUR 14800;DE-EUR 15984#sunrise-store-berlin;EUR 16835#sunrise-store-vienna;DE-EUR 16132#sunrise-store-munich;DE-EUR 14060#sunrise-store-cologne;DE-EUR 13320#sunrise-store-hamburg;US-USD 15984#sunrise-store-boston-2;USD 16835#sunrise-store-chicago;US-USD 16132#sunrise-store-boston-1;US-USD 14060#sunrise-store-sanfrancisco;US-USD 13320#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/081338_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,WPT492 T225 B044 0880 001,81338,M0E20000000EE5G,81338,cycle,yes,,xxxl,36,blue,dark blue,濃紺,,,dunkelblau,,,,sporty,women,s15,,,,
,14,M0E20000000EE5H,EUR 18500;EUR 12131 b2b;USD 18500;USD 12131 b2b;DE-EUR 14800;IT-EUR 14800;GB-EUR 14800;DE-EUR 13764#sunrise-store-berlin;EUR 17020#sunrise-store-vienna;DE-EUR 14060#sunrise-store-munich;DE-EUR 14208#sunrise-store-cologne;DE-EUR 14356#sunrise-store-hamburg;US-USD 13764#sunrise-store-boston-2;USD 17020#sunrise-store-chicago;US-USD 14060#sunrise-store-boston-1;US-USD 14208#sunrise-store-sanfrancisco;US-USD 14356#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/081338_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,WPT492 T225 B044 0880 001,81338,M0E20000000EE5H,81338,cycle,yes,,xxxl,37,blue,dark blue,濃紺,,,dunkelblau,,,,sporty,women,s15,,,,
,15,M0E20000000EE5I,EUR 18500;EUR 12131 b2b;USD 18500;USD 12131 b2b;DE-EUR 14800;IT-EUR 14800;GB-EUR 14800;DE-EUR 14060#sunrise-store-berlin;EUR 18315#sunrise-store-vienna;DE-EUR 15688#sunrise-store-munich;DE-EUR 15244#sunrise-store-cologne;DE-EUR 16132#sunrise-store-hamburg;US-USD 14060#sunrise-store-boston-2;USD 18315#sunrise-store-chicago;US-USD 15688#sunrise-store-boston-1;US-USD 15244#sunrise-store-sanfrancisco;US-USD 16132#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/081338_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,WPT492 T225 B044 0880 001,81338,M0E20000000EE5I,81338,cycle,yes,,xxxl,38,blue,dark blue,濃紺,,,dunkelblau,,,,sporty,women,s15,,,,
,16,M0E20000000EE5J,EUR 18500;EUR 12131 b2b;USD 18500;USD 12131 b2b;DE-EUR 14800;IT-EUR 14800;GB-EUR 14800;DE-EUR 14948#sunrise-store-berlin;EUR 16650#sunrise-store-vienna;DE-EUR 13616#sunrise-store-munich;DE-EUR 13764#sunrise-store-cologne;DE-EUR 13912#sunrise-store-hamburg;US-USD 14948#sunrise-store-boston-2;USD 16650#sunrise-store-chicago;US-USD 13616#sunrise-store-boston-1;US-USD 13764#sunrise-store-sanfrancisco;US-USD 13912#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/081338_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,WPT492 T225 B044 0880 001,81338,M0E20000000EE5J,81338,cycle,yes,,xxxl,40,blue,dark blue,濃紺,,,dunkelblau,,,,sporty,women,s15,,,,
,17,M0E20000000EE5K,EUR 18500;EUR 12131 b2b;USD 18500;USD 12131 b2b;DE-EUR 14800;IT-EUR 14800;GB-EUR 14800;DE-EUR 13616#sunrise-store-berlin;EUR 17760#sunrise-store-vienna;DE-EUR 13764#sunrise-store-munich;DE-EUR 14800#sunrise-store-cologne;DE-EUR 14060#sunrise-store-hamburg;US-USD 13616#sunrise-store-boston-2;USD 17760#sunrise-store-chicago;US-USD 13764#sunrise-store-boston-1;US-USD 14800#sunrise-store-sanfrancisco;US-USD 14060#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/081338_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,WPT492 T225 B044 0880 001,81338,M0E20000000EE5K,81338,cycle,yes,,xxxl,42,blue,dark blue,濃紺,,,dunkelblau,,,,sporty,women,s15,,,,
main,1,A0E2000000027DV,EUR 11875;EUR 7787 b2b;USD 11875;USD 7787 b2b;DE-EUR 9500;IT-EUR 9500;GB-EUR 9500;DE-EUR 9880#sunrise-store-berlin;EUR 12112#sunrise-store-vienna;DE-EUR 10260#sunrise-store-munich;DE-EUR 9405#sunrise-store-cologne;DE-EUR 8740#sunrise-store-hamburg;US-USD 9880#sunrise-store-boston-2;USD 12112#sunrise-store-chicago;US-USD 10260#sunrise-store-boston-1;US-USD 9405#sunrise-store-sanfrancisco;US-USD 8740#sunrise-store-newyork,standard,Women>Bags>Shoulder bags;Sale>Women;Women>Bags>Handbag,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/082612_1_medium.jpg,Bag medium GUM black,バッグミディアムガムブラック,,,gum-bag-medium-BS1900-black,gum-bag-medium-BS1900-black,,,,,,,Tasche medium GUM schwarz,,gum-tasche-medium-BS1900-schwarz,,,,,,,,,,,BS1900 GOLD NERO,82612,A0E2000000027DV,82612,gum,yes,,oneSize,one size,black,black,黒,,,schwarz,,,,sporty,women,s15,TRUE,,,
main,1,M0E20000000EAT6,EUR 23125;EUR 15164 b2b;USD 23125;USD 15164 b2b;DE-EUR 18500;IT-EUR 18500;GB-EUR 18500;DE-EUR 17205#sunrise-store-berlin;EUR 23819#sunrise-store-vienna;DE-EUR 19055#sunrise-store-munich;DE-EUR 19610#sunrise-store-cologne;DE-EUR 18130#sunrise-store-hamburg;US-USD 17205#sunrise-store-boston-2;USD 23819#sunrise-store-chicago;US-USD 19055#sunrise-store-boston-1;US-USD 19610#sunrise-store-sanfrancisco;US-USD 18130#sunrise-store-newyork,standard,Sale>Men>Clothing;Men>Clothing>Trousers,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/080831_1_medium.jpg,Jogging pants Paolo Pecora light grey,ジョギングパンツパオロペコラライトグレー,,,paolo-pecora-joggingpants-B071T403-lightgrey,paolo-pecora-joggingpants-B071T403-lightgrey,,,,,,,Jogginghose Paolo Pecora hellgrau,,paolo-pecora-jogginghose-B071T403-hellgrau,,,,,,,,,,,B071 T403 8947,80831,M0E20000000EAT6,80831,paolopecora,yes,,xxs,XXS,grey,light grey,ライトグレー,,,hellgrau,,,,sporty,men,s15,,,,
,2,M0E20000000EAT7,EUR 23125;EUR 15164 b2b;USD 23125;USD 15164 b2b;DE-EUR 18500;IT-EUR 18500;GB-EUR 18500;DE-EUR 18500#sunrise-store-berlin;EUR 24281#sunrise-store-vienna;DE-EUR 20350#sunrise-store-munich;DE-EUR 19980#sunrise-store-cologne;DE-EUR 19240#sunrise-store-hamburg;US-USD 18500#sunrise-store-boston-2;USD 24281#sunrise-store-chicago;US-USD 20350#sunrise-store-boston-1;US-USD 19980#sunrise-store-sanfrancisco;US-USD 19240#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/080831_1_medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,B071 T403 8947,80831,M0E20000000EAT7,80831,paolopecora,yes,,xs,XS,grey,light grey,ライトグレー,,,hellgrau,,,,sporty,men,s15,,,,
,3,M0E20000000EAT8,EUR 23125;EUR 15164 b2b;USD 23125;USD 15164 b2b;DE-EUR 18500;IT-EUR 18500;GB-EUR 18500;DE-EUR 18685#sunrise-store-berlin;EUR 20812#sunrise-store-vienna;DE-EUR 18500#sunrise-store-munich;DE-EUR 17205#sunrise-store-cologne;DE-EUR 17575#sunrise-store-hamburg;US-USD 18685#sunrise-store-boston-2;USD 20812#sunrise-store-chicago;US-USD 18500#sunrise-store-boston-1;US-USD 17205#sunrise-store-sanfrancisco;US-USD 17575#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/080831_1_medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,B071 T403 8947,80831,M0E20000000EAT8,80831,paolopecora,yes,,s,S,grey,light grey,ライトグレー,,,hellgrau,,,,sporty,men,s15,TRUE,,,
,4,M0E20000000EAT9,EUR 23125;EUR 15164 b2b;USD 23125;USD 15164 b2b;DE-EUR 18500;IT-EUR 18500;GB-EUR 18500;DE-EUR 19980#sunrise-store-berlin;EUR 23588#sunrise-store-vienna;DE-EUR 19795#sunrise-store-munich;DE-EUR 19425#sunrise-store-cologne;DE-EUR 18870#sunrise-store-hamburg;US-USD 19980#sunrise-store-boston-2;USD 23588#sunrise-store-chicago;US-USD 19795#sunrise-store-boston-1;US-USD 19425#sunrise-store-sanfrancisco;US-USD 18870#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/080831_1_medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,B071 T403 8947,80831,M0E20000000EAT9,80831,paolopecora,yes,,m,M,grey,light grey,ライトグレー,,,hellgrau,,,,sporty,men,s15,TRUE,,,
,5,M0E20000000EATA,EUR 23125;EUR 15164 b2b;USD 23125;USD 15164 b2b;DE-EUR 18500;IT-EUR 18500;GB-EUR 18500;DE-EUR 17945#sunrise-store-berlin;EUR 21275#sunrise-store-vienna;DE-EUR 17945#sunrise-store-munich;DE-EUR 17575#sunrise-store-cologne;DE-EUR 16835#sunrise-store-hamburg;US-USD 17945#sunrise-store-boston-2;USD 21275#sunrise-store-chicago;US-USD 17945#sunrise-store-boston-1;US-USD 17575#sunrise-store-sanfrancisco;US-USD 16835#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/080831_1_medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,B071 T403 8947,80831,M0E20000000EATA,80831,paolopecora,yes,,l,L,grey,light grey,ライトグレー,,,hellgrau,,,,sporty,men,s15,TRUE,,,
,6,M0E20000000EATB,EUR 23125;EUR 15164 b2b;USD 23125;USD 15164 b2b;DE-EUR 18500;IT-EUR 18500;GB-EUR 18500;DE-EUR 20165#sunrise-store-berlin;EUR 22662#sunrise-store-vienna;DE-EUR 18130#sunrise-store-munich;DE-EUR 18685#sunrise-store-cologne;DE-EUR 17020#sunrise-store-hamburg;US-USD 20165#sunrise-store-boston-2;USD 22662#sunrise-store-chicago;US-USD 18130#sunrise-store-boston-1;US-USD 18685#sunrise-store-sanfrancisco;US-USD 17020#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/080831_1_medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,B071 T403 8947,80831,M0E20000000EATB,80831,paolopecora,yes,,xl,XL,grey,light grey,ライトグレー,,,hellgrau,,,,sporty,men,s15,TRUE,,,
,7,M0E20000000EATC,EUR 23125;EUR 15164 b2b;USD 23125;USD 15164 b2b;DE-EUR 18500;IT-EUR 18500;GB-EUR 18500;DE-EUR 17575#sunrise-store-berlin;EUR 22894#sunrise-store-vienna;DE-EUR 19425#sunrise-store-munich;DE-EUR 19055#sunrise-store-cologne;DE-EUR 18315#sunrise-store-hamburg;US-USD 17575#sunrise-store-boston-2;USD 22894#sunrise-store-chicago;US-USD 19425#sunrise-store-boston-1;US-USD 19055#sunrise-store-sanfrancisco;US-USD 18315#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/080831_1_medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,B071 T403 8947,80831,M0E20000000EATC,80831,paolopecora,yes,,xxl,XXL,grey,light grey,ライトグレー,,,hellgrau,,,,sporty,men,s15,,,,
,8,M0E20000000EATD,EUR 23125;EUR 15164 b2b;USD 23125;USD 15164 b2b;DE-EUR 18500;IT-EUR 18500;GB-EUR 18500;DE-EUR 17760#sunrise-store-berlin;EUR 24512#sunrise-store-vienna;DE-EUR 17575#sunrise-store-munich;DE-EUR 20165#sunrise-store-cologne;DE-EUR 20350#sunrise-store-hamburg;US-USD 17760#sunrise-store-boston-2;USD 24512#sunrise-store-chicago;US-USD 17575#sunrise-store-boston-1;US-USD 20165#sunrise-store-sanfrancisco;US-USD 20350#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/080831_1_medium.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,B071 T403 8947,80831,M0E20000000EATD,80831,paolopecora,yes,,xxxl,XXXL,grey,light grey,ライトグレー,,,hellgrau,,,,sporty,men,s15,,,,
main,1,M0E20000000DUIR,EUR 33125;EUR 21721 b2b;USD 33125;USD 21721 b2b;DE-EUR 26500;IT-EUR 26500;GB-EUR 26500;DE-EUR 25970#sunrise-store-berlin;EUR 30144#sunrise-store-vienna;DE-EUR 28620#sunrise-store-munich;DE-EUR 24910#sunrise-store-cologne;DE-EUR 29150#sunrise-store-hamburg;US-USD 25970#sunrise-store-boston-2;USD 30144#sunrise-store-chicago;US-USD 28620#sunrise-store-boston-1;US-USD 24910#sunrise-store-sanfrancisco;US-USD 29150#sunrise-store-newyork,standard,New>Men>Clothing>Trousers;Men>Clothing>Trousers,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/078893_1_large.jpg,Pants Jacob Cohen green,パンツジェイコブコーエングリーン,,,jacob-cohen-trousers-j622-697-green,jacob-cohen-trousers-j622-697-green,,,,,,,Hose Jacob Cohen grün,,jacob-cohen-hose-j622-697-gruen,,,,,,,,,,,J622 COM VIN 8605 697 697,78893,M0E20000000DUIR,78893,jacobcohen,yes,,xs,24,green,green,緑,,,grün,,,,sporty,men,s15,,,,
,2,M0E20000000DUIS,EUR 33125;EUR 21721 b2b;USD 33125;USD 21721 b2b;DE-EUR 26500;IT-EUR 26500;GB-EUR 26500;DE-EUR 27560#sunrise-store-berlin;EUR 30475#sunrise-store-vienna;DE-EUR 24645#sunrise-store-munich;DE-EUR 25440#sunrise-store-cologne;DE-EUR 25175#sunrise-store-hamburg;US-USD 27560#sunrise-store-boston-2;USD 30475#sunrise-store-chicago;US-USD 24645#sunrise-store-boston-1;US-USD 25440#sunrise-store-sanfrancisco;US-USD 25175#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/078893_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,J622 COM VIN 8605 697 697,78893,M0E20000000DUIS,78893,jacobcohen,yes,,xs,25,green,green,緑,,,grün,,,,sporty,men,s15,,,,
,3,M0E20000000DUIT,EUR 33125;EUR 21721 b2b;USD 33125;USD 21721 b2b;DE-EUR 26500;IT-EUR 26500;GB-EUR 26500;DE-EUR 27825#sunrise-store-berlin;EUR 32794#sunrise-store-vienna;DE-EUR 27825#sunrise-store-munich;DE-EUR 27030#sunrise-store-cologne;DE-EUR 28355#sunrise-store-hamburg;US-USD 27825#sunrise-store-boston-2;USD 32794#sunrise-store-chicago;US-USD 27825#sunrise-store-boston-1;US-USD 27030#sunrise-store-sanfrancisco;US-USD 28355#sunrise-store-newyork,,,https://s3-eu-west-1.amazonaws.com/commercetools-maximilian/products/078893_1_large.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,J622 COM VIN 8605 697 697,78893,M0E20000000DUIT,78893,jacobcohen,yes,,xs,26,green,green,緑,,,grün,,,,sporty,men,s15,,,,
